"country";"indicator";"year";"value"
"SEN";113706;2000;1,13
"SEN";113706;2005;1,13
"SEN";113706;2006;1,13
"SEN";113706;2007;1,13
"SEN";113706;2009;1,13
"SEN";113706;2010;1,13
"SEN";113706;2011;1,13
"SEN";113706;2012;1,13
"SEN";113706;2013;1,13
"SGP";113706;1980;0,83
"SGP";113706;1985;0,83
"SGP";113706;1990;0,83
"SGP";113706;1995;0,83
"SGP";113706;2000;0,83
"SGP";113706;2005;0,83
"SGP";113706;2006;0,83
"SGP";113706;2007;0,83
"SGP";113706;2009;0,83
"SGP";113706;2010;0,83
"SGP";113706;2011;0,83
"SGP";113706;2012;0,83
"SGP";113706;2013;0,83
"SLB";113706;1980;0,29
"SLB";113706;1985;0,29
"SLB";113706;1990;0,29
"SLB";113706;1995;0,29
"SLB";113706;2000;0,29
"SLB";113706;2005;0,29
"SLB";113706;2006;0,29
"SLB";113706;2007;0,29
"SLB";113706;2009;0,29
"SLB";113706;2010;0,29
"SLB";113706;2011;0,29
"SLB";113706;2012;0,29
"SLB";113706;2013;0,29
"SLE";113706;1980;1,83
"SLE";113706;1985;1,83
"SLE";113706;1990;1,83
"SLE";113706;1995;1,83
"SLE";113706;2000;1,83
"SLE";113706;2005;1,83
"SLE";113706;2006;1,83
"SLE";113706;2007;1,83
"SLE";113706;2009;1,83
"SLE";113706;2010;1,83
"SLE";113706;2011;1,83
"SLE";113706;2012;1,83
"SLE";113706;2013;1,83
"SLV";113706;1980;0,61
"SLV";113706;1985;0,61
"SLV";113706;1990;0,61
"SLV";113706;1995;0,61
"SLV";113706;2000;0,61
"SLV";113706;2005;0,61
"SLV";113706;2006;0,61
"SLV";113706;2007;0,61
"SLV";113706;2009;0,61
"SLV";113706;2010;0,61
"SLV";113706;2011;0,61
"SLV";113706;2012;0,61
"SLV";113706;2013;0,61
"SRB";113706;1980;0,34
"SRB";113706;1985;0,34
"SRB";113706;1990;0,34
"SRB";113706;1995;0,34
"SRB";113706;2000;0,34
"SRB";113706;2005;0,34
"SRB";113706;2006;0,34
"SRB";113706;2007;0,34
"SRB";113706;2009;0,34
"SRB";113706;2010;0,34
"SRB";113706;2011;0,34
"SRB";113706;2012;0,34
"SRB";113706;2013;0,34
"STP";113706;1980;0,86
"STP";113706;1985;0,86
"STP";113706;1990;0,86
"STP";113706;1995;0,86
"STP";113706;2000;0,86
"STP";113706;2005;0,86
"STP";113706;2006;0,86
"STP";113706;2007;0,86
"STP";113706;2009;0,86
"STP";113706;2010;0,86
"STP";113706;2011;0,86
"STP";113706;2012;0,86
"STP";113706;2013;0,86
"SVK";113706;1980;0,51
"SVK";113706;1985;0,51
"SVK";113706;1990;0,51
"SVK";113706;1995;0,51
"SVK";113706;2000;0,51
"SVK";113706;2005;0,51
"SVK";113706;2006;0,51
"SVK";113706;2007;0,51
"SVK";113706;2009;0,51
"SVK";113706;2010;0,51
"SVK";113706;2011;0,51
"SVK";113706;2012;0,51
"SVK";113706;2013;0,51
"SVN";113706;1980;0,48
"SVN";113706;1985;0,48
"SVN";113706;1990;0,48
"SVN";113706;1995;0,48
"SVN";113706;2000;0,48
"SVN";113706;2005;0,48
"SVN";113706;2006;0,48
"SVN";113706;2007;0,48
"SVN";113706;2009;0,48
"SVN";113706;2010;0,48
"SVN";113706;2011;0,48
"SVN";113706;2012;0,48
"SVN";113706;2013;0,48
"SWE";113706;1980;0,09
"SWE";113706;1985;0,09
"SWE";113706;1990;0,09
"SWE";113706;1995;0,09
"SWE";113706;2000;0,09
"SWE";113706;2005;0,09
"SWE";113706;2006;0,09
"SWE";113706;2007;0,09
"SWE";113706;2009;0,09
"SWE";113706;2010;0,09
"SWE";113706;2011;0,09
"SWE";113706;2012;0,09
"SWE";113706;2013;0,09
"SWZ";113706;1980;0,46
"SWZ";113706;1985;0,46
"SWZ";113706;1990;0,46
"SWZ";113706;1995;0,46
"SWZ";113706;2000;0,46
"SWZ";113706;2005;0,46
"SWZ";113706;2006;0,46
"SWZ";113706;2007;0,46
"SWZ";113706;2009;0,46
"SWZ";113706;2010;0,46
"SWZ";113706;2011;0,46
"SWZ";113706;2012;0,46
"SWZ";113706;2013;0,46
"SYC";113706;1980;0,18
"SYC";113706;1985;0,18
"SYC";113706;1990;0,18
"SYC";113706;1995;0,18
"SYC";113706;2000;0,18
"SYC";113706;2005;0,18
"SYC";113706;2006;0,18
"SYC";113706;2007;0,18
"SYC";113706;2009;0,18
"SYC";113706;2010;0,18
"SYC";113706;2011;0,18
"SYC";113706;2012;0,18
"SYC";113706;2013;0,18
"SYR";113706;1980;0,54
"SYR";113706;1985;0,54
"SYR";113706;1990;0,54
"SYR";113706;1995;0,54
"SYR";113706;2000;0,54
"SYR";113706;2005;0,54
"SYR";113706;2006;0,54
"SYR";113706;2007;0,54
"SYR";113706;2009;0,54
"SYR";113706;2010;0,54
"SYR";113706;2011;0,54
"SYR";113706;2012;0,54
"SYR";113706;2013;0,54
"TCD";113706;1980;1,51
"TCD";113706;1985;1,51
"TCD";113706;1990;1,51
"TCD";113706;1995;1,51
"TCD";113706;2000;1,51
"TCD";113706;2005;1,51
"TCD";113706;2006;1,51
"TCD";113706;2007;1,51
"TCD";113706;2009;1,51
"TCD";113706;2010;1,51
"TCD";113706;2011;1,51
"TCD";113706;2012;1,51
"TCD";113706;2013;1,51
"TGO";113706;1980;0,79
"TGO";113706;1985;0,79
"TGO";113706;1990;0,79
"TGO";113706;1995;0,79
"TGO";113706;2000;0,79
"TGO";113706;2005;0,79
"TGO";113706;2006;0,79
"TGO";113706;2007;0,79
"TGO";113706;2009;0,79
"TGO";113706;2010;0,79
"TGO";113706;2011;0,79
"TGO";113706;2012;0,79
"TGO";113706;2013;0,79
"THA";113706;1980;0,78
"THA";113706;1985;0,78
"THA";113706;1990;0,78
"THA";113706;1995;0,78
"THA";113706;2000;0,78
"THA";113706;2005;0,78
"THA";113706;2006;0,78
"THA";113706;2007;0,78
"THA";113706;2009;0,78
"THA";113706;2010;0,78
"THA";113706;2011;0,78
"THA";113706;2012;0,78
"THA";113706;2013;0,78
"TJK";113706;1980;0,93
"TJK";113706;1985;0,93
"TJK";113706;1990;0,93
"TJK";113706;1995;0,93
"TJK";113706;2000;0,93
"TJK";113706;2005;0,93
"TJK";113706;2006;0,93
"TJK";113706;2007;0,93
"TJK";113706;2009;0,93
"TJK";113706;2010;0,93
"TJK";113706;2011;0,93
"TJK";113706;2012;0,93
"TJK";113706;2013;0,93
"TLS";113706;1980;2,21
"TLS";113706;1985;2,21
"TLS";113706;1990;2,21
"TLS";113706;1995;2,21
"TLS";113706;2000;2,21
"TLS";113706;2005;2,21
"TLS";113706;2006;2,21
"TLS";113706;2007;2,21
"TLS";113706;2009;2,21
"TLS";113706;2010;2,21
"TLS";113706;2011;2,21
"TLS";113706;2012;2,21
"TLS";113706;2013;2,21
"TON";113706;1980;0,37
"TON";113706;1985;0,37
"TON";113706;1990;0,37
"TON";113706;1995;0,37
"TON";113706;2000;0,37
"TON";113706;2005;0,37
"TON";113706;2006;0,37
"TON";113706;2007;0,37
"TON";113706;2009;0,37
"TON";113706;2010;0,37
"TON";113706;2011;0,37
"TON";113706;2012;0,37
"TON";113706;2013;0,37
"TTO";113706;1980;0,71
"TTO";113706;1985;0,71
"TTO";113706;1990;0,71
"TTO";113706;1995;0,71
"TTO";113706;2000;0,71
"TTO";113706;2005;0,71
"TTO";113706;2006;0,71
"TTO";113706;2007;0,71
"TTO";113706;2009;0,71
"TTO";113706;2010;0,71
"TTO";113706;2011;0,71
"TTO";113706;2012;0,71
"TTO";113706;2013;0,71
"TUN";113706;1980;0,71
"TUN";113706;1985;0,71
"TUN";113706;1990;0,71
"TUN";113706;1995;0,71
"TUN";113706;2000;0,71
"TUN";113706;2005;0,71
"TUN";113706;2006;0,71
"TUN";113706;2007;0,71
"TUN";113706;2009;0,71
"TUN";113706;2010;0,71
"TUN";113706;2011;0,71
"TUN";113706;2012;0,71
"TUN";113706;2013;0,71
"TUR";113706;1980;1,06
"TUR";113706;1985;1,06
"TUR";113706;1990;1,06
"TUR";113706;1995;1,06
"TUR";113706;2000;1,06
"TUR";113706;2005;1,06
"TUR";113706;2006;1,06
"TUR";113706;2007;1,06
"TUR";113706;2009;1,06
"TUR";113706;2010;1,06
"TUR";113706;2011;1,06
"TUR";113706;2012;1,06
"TUR";113706;2013;1,06
"TZA";113706;1980;2,1
"TZA";113706;1985;2,1
"TZA";113706;1990;2,1
"TZA";113706;1995;2,1
"TZA";113706;2000;2,1
"TZA";113706;2005;2,1
"TZA";113706;2006;2,1
"TZA";113706;2007;2,1
"TZA";113706;2009;2,1
"TZA";113706;2010;2,1
"TZA";113706;2011;2,1
"TZA";113706;2012;2,1
"TZA";113706;2013;2,1
"UGA";113706;1980;1,69
"UGA";113706;1985;1,69
"UGA";113706;1990;1,69
"UGA";113706;1995;1,69
"UGA";113706;2000;1,69
"UGA";113706;2005;1,69
"UGA";113706;2006;1,69
"UGA";113706;2007;1,69
"UGA";113706;2009;1,69
"UGA";113706;2010;1,69
"UGA";113706;2011;1,69
"UGA";113706;2012;1,69
"UGA";113706;2013;1,69
"UKR";113706;1980;0,71
"UKR";113706;1985;0,71
"UKR";113706;1990;0,71
"UKR";113706;1995;0,71
"UKR";113706;2000;0,71
"UKR";113706;2005;0,71
"UKR";113706;2006;0,71
"UKR";113706;2007;0,71
"UKR";113706;2009;0,71
"UKR";113706;2010;0,71
"UKR";113706;2011;0,71
"UKR";113706;2012;0,71
"UKR";113706;2013;0,71
"URY";113706;1980;0,49
"URY";113706;1985;0,49
"URY";113706;1990;0,49
"URY";113706;1995;0,49
"URY";113706;2000;0,49
"URY";113706;2005;0,49
"URY";113706;2006;0,49
"URY";113706;2007;0,49
"URY";113706;2009;0,49
"URY";113706;2010;0,49
"URY";113706;2011;0,49
"URY";113706;2012;0,49
"URY";113706;2013;0,49
"USA";113706;1980;0,26
"USA";113706;1985;0,26
"USA";113706;1990;0,26
"USA";113706;1995;0,26
"USA";113706;2000;0,26
"USA";113706;2005;0,26
"USA";113706;2006;0,26
"USA";113706;2007;0,26
"USA";113706;2009;0,26
"USA";113706;2010;0,26
"USA";113706;2011;0,26
"USA";113706;2012;0,26
"USA";113706;2013;0,26
"VEN";113706;1980;0,81
"VEN";113706;1985;0,81
"VEN";113706;1990;0,81
"VEN";113706;1995;0,81
"VEN";113706;2000;0,81
"VEN";113706;2005;0,81
"VEN";113706;2006;0,81
"VEN";113706;2007;0,81
"VEN";113706;2009;0,81
"VEN";113706;2010;0,81
"VEN";113706;2011;0,81
"VEN";113706;2012;0,81
"VEN";113706;2013;0,81
"VNM";113706;1980;0,84
"VNM";113706;1985;0,84
"VNM";113706;1990;0,84
"VNM";113706;1995;0,84
"VNM";113706;2000;0,84
"VNM";113706;2005;0,84
"VNM";113706;2006;0,84
"VNM";113706;2007;0,84
"VNM";113706;2009;0,84
"VNM";113706;2010;0,84
"VNM";113706;2011;0,84
"VNM";113706;2012;0,84
"VNM";113706;2013;0,84
"WSM";113706;1980;0,46
"WSM";113706;1985;0,46
"WSM";113706;1990;0,46
"WSM";113706;1995;0,46
"WSM";113706;2000;0,46
"WSM";113706;2005;0,46
"WSM";113706;2006;0,46
"WSM";113706;2007;0,46
"WSM";113706;2009;0,46
"WSM";113706;2010;0,46
"WSM";113706;2011;0,46
"WSM";113706;2012;0,46
"WSM";113706;2013;0,46
"YEM";113706;1980;1,02
"YEM";113706;1985;1,02
"YEM";113706;1990;1,02
"YEM";113706;1995;1,02
"YEM";113706;2000;1,02
"YEM";113706;2005;1,02
"YEM";113706;2006;1,02
"YEM";113706;2007;1,02
"YEM";113706;2009;1,02
"YEM";113706;2010;1,02
"YEM";113706;2011;1,02
"YEM";113706;2012;1,02
"YEM";113706;2013;1,02
"ZAF";113706;1980;0,37
"ZAF";113706;1985;0,37
"ZAF";113706;1990;0,37
"ZAF";113706;1995;0,37
"ZAF";113706;2000;0,37
"ZAF";113706;2005;0,37
"ZAF";113706;2006;0,37
"ZAF";113706;2007;0,37
"ZAF";113706;2009;0,37
"ZAF";113706;2010;0,37
"ZAF";113706;2011;0,37
"ZAF";113706;2012;0,37
"ZAF";113706;2013;0,37
"ZMB";113706;1980;2,11
"ZMB";113706;1985;2,11
"ZMB";113706;1990;2,11
"ZMB";113706;1995;2,11
"ZMB";113706;2000;2,11
"ZMB";113706;2005;2,11
"ZMB";113706;2006;2,11
"ZMB";113706;2007;2,11
"ZMB";113706;2009;2,11
"ZMB";113706;2010;2,11
"ZMB";113706;2011;2,11
"ZMB";113706;2012;2,11
"ZMB";113706;2013;2,11
"ZWE";113706;1980;1,17
"ZWE";113706;1985;1,17
"ZWE";113706;1990;1,17
"ZWE";113706;1995;1,17
"ZWE";113706;2000;1,17
"ZWE";113706;2005;1,17
"ZWE";113706;2006;1,17
"ZWE";113706;2007;1,17
"ZWE";113706;2009;1,17
"ZWE";113706;2010;1,17
"ZWE";113706;2011;1,17
"ZWE";113706;2012;1,17
"ZWE";113706;2013;1,17
"AFG";115606;2005;100
"AFG";115606;2006;103
"AFG";115606;2007;121
"AFG";115606;2009;129
"AFG";115606;2010;145
"AFG";115606;2011;154
"AFG";115606;2012;164
"AGO";115606;2000;5
"AGO";115606;2005;100
"AGO";115606;2006;113
"AGO";115606;2007;127
"AGO";115606;2009;163
"AGO";115606;2010;186
"AGO";115606;2011;211
"AGO";115606;2012;233
"ALB";115606;1995;47
"ALB";115606;2000;86
"ALB";115606;2005;100
"ALB";115606;2006;102
"ALB";115606;2007;105
"ALB";115606;2009;111
"ALB";115606;2010;115
"ALB";115606;2011;119
"ALB";115606;2012;122
"ARE";115606;2007;100
"ARE";115606;2009;114
"ARE";115606;2010;115
"ARE";115606;2011;116
"ARE";115606;2012;116
"ARG";115606;1990;15
"ARG";115606;1995;62
"ARG";115606;2000;62
"ARG";115606;2005;100
"ARG";115606;2006;111
"ARG";115606;2012;111
"ARM";115606;1995;58
"ARM";115606;2000;85
"ARM";115606;2005;100
"ARM";115606;2006;103
"ARM";115606;2007;107
"ARM";115606;2009;121
"ARM";115606;2010;131
"ARM";115606;2011;141
"ARM";115606;2012;145
"ATG";115606;2000;91
"ATG";115606;2005;100
"ATG";115606;2006;102
"ATG";115606;2007;103
"ATG";115606;2009;108
"ATG";115606;2010;112
"ATG";115606;2011;116
"ATG";115606;2012;120
"AUS";115606;1980;32
"AUS";115606;1985;47
"AUS";115606;1990;69
"AUS";115606;1995;78
"AUS";115606;2000;86
"AUS";115606;2005;100
"AUS";115606;2006;104
"AUS";115606;2007;106
"AUS";115606;2009;113
"AUS";115606;2010;116
"AUS";115606;2011;120
"AUS";115606;2012;122
"AUT";115606;1980;51
"AUT";115606;1985;65
"AUT";115606;1990;72
"AUT";115606;1995;84
"AUT";115606;2000;90
"AUT";115606;2005;100
"AUT";115606;2006;101
"AUT";115606;2007;104
"AUT";115606;2009;108
"AUT";115606;2010;109
"AUT";115606;2011;113
"AUT";115606;2012;116
"AZE";115606;1995;70
"AZE";115606;2000;80
"AZE";115606;2005;100
"AZE";115606;2006;108
"AZE";115606;2007;126
"AZE";115606;2009;155
"AZE";115606;2010;164
"AZE";115606;2011;177
"AZE";115606;2012;179
"BDI";115606;1980;8
"BDI";115606;1985;13
"BDI";115606;1990;17
"BDI";115606;1995;29
"BDI";115606;2000;68
"BDI";115606;2005;100
"BDI";115606;2006;103
"BDI";115606;2007;111
"BDI";115606;2009;153
"BDI";115606;2010;163
"BDI";115606;2011;179
"BDI";115606;2012;211
"BEL";115606;1980;47
"BEL";115606;1985;66
"BEL";115606;1990;74
"BEL";115606;1995;83
"BEL";115606;2000;90
"BEL";115606;2005;100
"BEL";115606;2006;102
"BEL";115606;2007;104
"BEL";115606;2009;108
"BEL";115606;2010;111
"BEL";115606;2011;115
"BEL";115606;2012;118
"BEN";115606;1995;73
"BEN";115606;2000;87
"BEN";115606;2005;100
"BEN";115606;2006;104
"BEN";115606;2007;105
"BEN";115606;2009;116
"BEN";115606;2010;119
"BEN";115606;2011;122
"BEN";115606;2012;130
"BFA";115606;1980;40
"BFA";115606;1985;58
"BFA";115606;1990;57
"BFA";115606;1995;77
"BFA";115606;2000;86
"BFA";115606;2005;100
"BFA";115606;2006;102
"BFA";115606;2007;102
"BFA";115606;2009;116
"BFA";115606;2010;115
"BFA";115606;2011;118
"BFA";115606;2012;123
"BGD";115606;1990;47
"BGD";115606;1995;62
"BGD";115606;2000;78
"BGD";115606;2005;100
"BGD";115606;2006;107
"BGD";115606;2007;116
"BGD";115606;2009;134
"BGD";115606;2010;145
"BGD";115606;2011;160
"BGD";115606;2012;174
"BGR";115606;1995;2
"BGR";115606;2000;77
"BGR";115606;2005;100
"BGR";115606;2006;107
"BGR";115606;2007;116
"BGR";115606;2009;134
"BGR";115606;2010;138
"BGR";115606;2011;143
"BGR";115606;2012;148
"BHR";115606;1980;75
"BHR";115606;1985;91
"BHR";115606;1990;90
"BHR";115606;1995;96
"BHR";115606;2000;95
"BHR";115606;2005;100
"BHR";115606;2006;102
"BHR";115606;2007;105
"BHR";115606;2009;112
"BHR";115606;2010;114
"BHR";115606;2011;114
"BHR";115606;2012;117
"BHS";115606;1980;41
"BHS";115606;1985;55
"BHS";115606;1990;71
"BHS";115606;1995;85
"BHS";115606;2000;91
"BHS";115606;2005;100
"BHS";115606;2006;102
"BHS";115606;2007;105
"BHS";115606;2009;112
"BHS";115606;2010;113
"BHS";115606;2011;117
"BHS";115606;2012;119
"BIH";115606;2005;100
"BIH";115606;2006;106
"BIH";115606;2007;108
"BIH";115606;2009;115
"BIH";115606;2010;118
"BIH";115606;2011;122
"BIH";115606;2012;125
"BLR";115606;1995;1
"BLR";115606;2000;26
"BLR";115606;2005;100
"BLR";115606;2006;107
"BLR";115606;2007;116
"BLR";115606;2009;151
"BLR";115606;2010;162
"BLR";115606;2011;248
"BLR";115606;2012;396
"BLZ";115606;1980;48
"BLZ";115606;1985;65
"BLZ";115606;1990;73
"BLZ";115606;1995;83
"BLZ";115606;2000;88
"BLZ";115606;2005;100
"BLZ";115606;2006;104
"BLZ";115606;2007;107
"BLZ";115606;2009;112
"BLZ";115606;2010;118
"BLZ";115606;2011;114
"BLZ";115606;2012;116
"BOL";115606;1985;5
"BOL";115606;1990;36
"BOL";115606;1995;63
"BOL";115606;2000;86
"BOL";115606;2005;100
"BOL";115606;2006;104
"BOL";115606;2007;113
"BOL";115606;2009;134
"BOL";115606;2010;137
"BOL";115606;2011;150
"BOL";115606;2012;157
"BRA";115606;1995;46
"BRA";115606;2000;66
"BRA";115606;2005;100
"BRA";115606;2006;104
"BRA";115606;2007;108
"BRA";115606;2009;120
"BRA";115606;2010;126
"BRA";115606;2011;134
"BRA";115606;2012;141
"BRB";115606;1980;39
"BRB";115606;1985;56
"BRB";115606;1990;68
"BRB";115606;1995;79
"BRB";115606;2000;89
"BRB";115606;2005;100
"BRB";115606;2006;107
"BRB";115606;2007;112
"BRB";115606;2009;125
"BRB";115606;2010;132
"BRB";115606;2011;145
"BRB";115606;2012;151
"BRN";115606;1980;61
"BRN";115606;1985;76
"BRN";115606;1990;82
"BRN";115606;1995;95
"BRN";115606;2000;99
"BRN";115606;2005;100
"BRN";115606;2006;100
"BRN";115606;2007;101
"BRN";115606;2009;104
"BRN";115606;2010;105
"BRN";115606;2011;107
"BRN";115606;2012;107
"BTN";115606;1980;14
"BTN";115606;1985;22
"BTN";115606;1990;33
"BTN";115606;1995;57
"BTN";115606;2000;81
"BTN";115606;2005;100
"BTN";115606;2006;105
"BTN";115606;2007;110
"BTN";115606;2009;125
"BTN";115606;2010;134
"BTN";115606;2011;145
"BTN";115606;2012;161
"BWA";115606;1980;9
"BWA";115606;1985;16
"BWA";115606;1990;25
"BWA";115606;1995;46
"BWA";115606;2000;68
"BWA";115606;2005;100
"BWA";115606;2006;112
"BWA";115606;2007;119
"BWA";115606;2009;145
"BWA";115606;2010;156
"BWA";115606;2011;169
"BWA";115606;2012;181
"CAF";115606;1980;45
"CAF";115606;1985;67
"CAF";115606;1990;61
"CAF";115606;1995;85
"CAF";115606;2000;90
"CAF";115606;2005;100
"CAF";115606;2006;107
"CAF";115606;2007;108
"CAF";115606;2009;122
"CAF";115606;2010;124
"CAF";115606;2011;125
"CAF";115606;2012;132
"CAN";115606;1980;41
"CAN";115606;1985;59
"CAN";115606;1990;73
"CAN";115606;1995;82
"CAN";115606;2000;89
"CAN";115606;2005;100
"CAN";115606;2006;102
"CAN";115606;2007;104
"CAN";115606;2009;107
"CAN";115606;2010;109
"CAN";115606;2011;112
"CAN";115606;2012;114
"CHE";115606;1980;57
"CHE";115606;1985;70
"CHE";115606;1990;79
"CHE";115606;1995;92
"CHE";115606;2000;96
"CHE";115606;2005;100
"CHE";115606;2006;101
"CHE";115606;2007;102
"CHE";115606;2009;104
"CHE";115606;2010;104
"CHE";115606;2011;105
"CHE";115606;2012;104
"CHL";115606;2009;100
"CHL";115606;2010;101
"CHL";115606;2011;105
"CHL";115606;2012;108
"CHN";115606;1990;47
"CHN";115606;1995;86
"CHN";115606;2000;94
"CHN";115606;2005;100
"CHN";115606;2006;101
"CHN";115606;2007;106
"CHN";115606;2009;112
"CHN";115606;2010;115
"CHN";115606;2011;122
"CHN";115606;2012;125
"CIV";115606;2000;84
"CIV";115606;2005;100
"CIV";115606;2006;104
"CIV";115606;2007;106
"CIV";115606;2009;119
"CIV";115606;2012;119
"CMR";115606;1980;25
"CMR";115606;1985;44
"CMR";115606;1990;55
"CMR";115606;1995;78
"CMR";115606;2000;91
"CMR";115606;2005;100
"CMR";115606;2006;105
"CMR";115606;2007;106
"CMR";115606;2009;115
"CMR";115606;2010;117
"CMR";115606;2011;120
"CMR";115606;2012;124
"COD";115606;2000;12
"COD";115606;2005;100
"COD";115606;2006;113
"COD";115606;2007;132
"COD";115606;2009;1285
"COD";115606;2010;2378
"COD";115606;2012;2378
"COG";115606;1985;43
"COG";115606;1990;46
"COG";115606;1995;70
"COG";115606;2000;91
"COG";115606;2005;100
"COG";115606;2006;107
"COG";115606;2007;109
"COG";115606;2009;124
"COG";115606;2010;130
"COG";115606;2011;132
"COG";115606;2012;137
"COL";115606;1980;1
"COL";115606;1985;4
"COL";115606;1990;12
"COL";115606;1995;36
"COL";115606;2000;73
"COL";115606;2005;100
"COL";115606;2006;104
"COL";115606;2007;110
"COL";115606;2009;123
"COL";115606;2010;126
"COL";115606;2011;130
"COL";115606;2012;134
"COM";115606;2000;82
"COM";115606;2005;100
"COM";115606;2006;103
"COM";115606;2007;108
"COM";115606;2009;115
"COM";115606;2010;118
"COM";115606;2011;121
"COM";115606;2012;123
"CPV";115606;1985;42
"CPV";115606;1990;58
"CPV";115606;1995;78
"CPV";115606;2000;95
"CPV";115606;2005;100
"CPV";115606;2006;105
"CPV";115606;2007;110
"CPV";115606;2009;119
"CPV";115606;2010;121
"CPV";115606;2011;127
"CPV";115606;2012;130
"CRI";115606;1980;1
"CRI";115606;1985;6
"CRI";115606;1990;13
"CRI";115606;1995;32
"CRI";115606;2000;59
"CRI";115606;2005;100
"CRI";115606;2006;111
"CRI";115606;2007;122
"CRI";115606;2009;149
"CRI";115606;2010;158
"CRI";115606;2011;165
"CRI";115606;2012;173
"CYP";115606;1980;37
"CYP";115606;1985;51
"CYP";115606;1990;60
"CYP";115606;1995;76
"CYP";115606;2000;87
"CYP";115606;2005;100
"CYP";115606;2006;102
"CYP";115606;2007;105
"CYP";115606;2009;110
"CYP";115606;2010;113
"CYP";115606;2011;117
"CYP";115606;2012;119
"CZE";115606;1995;65
"CZE";115606;2000;90
"CZE";115606;2005;100
"CZE";115606;2006;103
"CZE";115606;2007;106
"CZE";115606;2009;113
"CZE";115606;2010;115
"CZE";115606;2011;117
"CZE";115606;2012;121
"DEU";115606;1995;87
"DEU";115606;2000;93
"DEU";115606;2005;100
"DEU";115606;2006;102
"DEU";115606;2007;104
"DEU";115606;2009;107
"DEU";115606;2010;108
"DEU";115606;2011;110
"DEU";115606;2012;113
"DJI";115606;1980;92
"DJI";115606;1985;100
"DJI";115606;2000;90
"DJI";115606;2005;100
"DJI";115606;2006;103
"DJI";115606;2007;109
"DJI";115606;2009;124
"DJI";115606;2010;129
"DJI";115606;2011;134
"DJI";115606;2012;145
"DMA";115606;1980;48
"DMA";115606;1985;63
"DMA";115606;1990;76
"DMA";115606;1995;87
"DMA";115606;2000;93
"DMA";115606;2005;100
"DMA";115606;2006;103
"DMA";115606;2007;106
"DMA";115606;2009;113
"DMA";115606;2010;116
"DMA";115606;2011;119
"DMA";115606;2012;121
"DNK";115606;1980;41
"DNK";115606;1985;61
"DNK";115606;1990;73
"DNK";115606;1995;81
"DNK";115606;2000;91
"DNK";115606;2005;100
"DNK";115606;2006;102
"DNK";115606;2007;104
"DNK";115606;2009;109
"DNK";115606;2010;111
"DNK";115606;2011;114
"DNK";115606;2012;117
"DOM";115606;1980;2
"DOM";115606;1985;4
"DOM";115606;1990;16
"DOM";115606;1995;32
"DOM";115606;2000;43
"DOM";115606;2005;100
"DOM";115606;2006;108
"DOM";115606;2007;114
"DOM";115606;2009;128
"DOM";115606;2010;136
"DOM";115606;2011;148
"DOM";115606;2012;153
"DZA";115606;1980;8
"DZA";115606;1985;12
"DZA";115606;1990;19
"DZA";115606;1995;63
"DZA";115606;2000;86
"DZA";115606;2005;100
"DZA";115606;2006;102
"DZA";115606;2007;106
"DZA";115606;2009;118
"DZA";115606;2010;122
"DZA";115606;2011;128
"DZA";115606;2012;139
"ECU";115606;1990;2
"ECU";115606;1995;9
"ECU";115606;2000;57
"ECU";115606;2005;100
"ECU";115606;2006;103
"ECU";115606;2007;105
"ECU";115606;2009;120
"ECU";115606;2010;124
"ECU";115606;2011;130
"ECU";115606;2012;137
"EGY";115606;1980;7
"EGY";115606;1985;13
"EGY";115606;1990;33
"EGY";115606;1995;63
"EGY";115606;2000;78
"EGY";115606;2005;100
"EGY";115606;2006;108
"EGY";115606;2007;118
"EGY";115606;2009;156
"EGY";115606;2010;173
"EGY";115606;2011;191
"EGY";115606;2012;204
"ESP";115606;1980;24
"ESP";115606;1985;43
"ESP";115606;1990;58
"ESP";115606;1995;75
"ESP";115606;2000;85
"ESP";115606;2005;100
"ESP";115606;2006;104
"ESP";115606;2007;106
"ESP";115606;2009;110
"ESP";115606;2010;112
"ESP";115606;2011;116
"ESP";115606;2012;119
"EST";115606;1995;53
"EST";115606;2000;84
"EST";115606;2005;100
"EST";115606;2006;104
"EST";115606;2007;111
"EST";115606;2009;123
"EST";115606;2010;126
"EST";115606;2011;133
"EST";115606;2012;138
"ETH";115606;1980;27
"ETH";115606;1985;39
"ETH";115606;1990;40
"ETH";115606;1995;76
"ETH";115606;2000;78
"ETH";115606;2005;100
"ETH";115606;2006;112
"ETH";115606;2007;132
"ETH";115606;2009;206
"ETH";115606;2010;223
"ETH";115606;2011;297
"ETH";115606;2012;365
"FIN";115606;1980;41
"FIN";115606;1985;62
"FIN";115606;1990;78
"FIN";115606;1995;87
"FIN";115606;2000;94
"FIN";115606;2005;100
"FIN";115606;2006;102
"FIN";115606;2007;104
"FIN";115606;2009;108
"FIN";115606;2010;110
"FIN";115606;2011;113
"FIN";115606;2012;117
"FJI";115606;1980;32
"FJI";115606;1985;45
"FJI";115606;1990;62
"FJI";115606;1995;75
"FJI";115606;2000;87
"FJI";115606;2005;100
"FJI";115606;2006;102
"FJI";115606;2007;107
"FJI";115606;2009;120
"FJI";115606;2010;127
"FJI";115606;2011;138
"FJI";115606;2012;144
"FRA";115606;1980;42
"FRA";115606;1985;66
"FRA";115606;1990;77
"FRA";115606;1995;86
"FRA";115606;2000;91
"FRA";115606;2005;100
"FRA";115606;2006;102
"FRA";115606;2007;103
